CustomerKey;GeographyKey;CustomerAlternateKey;FirstName;LastName;BirthDate;MaritalStatus;Gender;YearlyIncome;TotalChildren;NumberChildrenAtHome;Education;Occupation;NumberCarsOwned;DateFirstPurchase;CommuteDistance;BirthYear;FirstPurchaseYear
26370;155;AW00026370;Maria;Bryant;Saturday, March 13, 1982;M;F;£20,000;2;2;High School;Manual;2;2013-08-23;0-1 Miles;1982;2013
26839;209;AW00026839;Jeremy;Nelson;Tuesday, August 18, 1970;S;M;£20,000;2;2;High School;Manual;2;2013-05-18;0-1 Miles;1970;2013
26840;209;AW00026840;Eric;Yang;Monday, March 15, 1976;M;M;£20,000;2;2;High School;Manual;2;2013-10-20;0-1 Miles;1976;2013
26845;174;AW00026845;Theodore;Ortega;Thursday, March 26, 1970;S;M;£20,000;2;2;High School;Manual;2;2013-08-01;0-1 Miles;1970;2013
26846;240;AW00026846;Dustin;Kumar;Sunday, January 11, 1970;M;M;£20,000;2;2;High School;Manual;2;2013-12-12;0-1 Miles;1970;2013
26852;174;AW00026852;Karen;She;Monday, December 2, 1968;M;F;£20,000;3;3;High School;Manual;2;2013-02-02;0-1 Miles;1968;2013
27774;176;AW00027774;Marc;Munoz;Wednesday, April 20, 1977;S;M;£20,000;2;2;High School;Manual;0;2013-02-20;0-1 Miles;1977;2013
27780;186;AW00027780;Christy;Andersen;Monday, March 15, 1976;M;F;£20,000;2;2;High School;Manual;1;2013-11-14;0-1 Miles;1976;2013
27781;252;AW00027781;Allen;Sai;Thursday, January 8, 1976;S;M;£20,000;2;2;High School;Manual;1;2013-08-27;0-1 Miles;1976;2013
27782;273;AW00027782;Mason;Hernandez;Friday, February 20, 1976;S;M;£20,000;2;2;High School;Manual;2;2013-02-25;0-1 Miles;1976;2013
27792;133;AW00027792;Jacquelyn;Alonso;Monday, February 17, 1969;S;F;£20,000;3;3;High School;Manual;1;2013-03-10;0-1 Miles;1969;2013
28382;168;AW00028382;Roberto;Ortega;Wednesday, September 29, 1976;M;M;£20,000;2;2;High School;Manual;0;2013-06-16;0-1 Miles;1976;2013
28383;147;AW00028383;Lacey;Zhou;Thursday, May 27, 1971;S;F;£20,000;2;2;High School;Manual;1;2013-06-08;0-1 Miles;1971;2013
29374;142;AW00029374;Shane;Sai;Wednesday, November 18, 1970;M;M;£20,000;2;2;High School;Manual;1;2013-12-02;0-1 Miles;1970;2013
29375;145;AW00029375;Sergio;Malhotra;Saturday, March 6, 1971;M;M;£20,000;2;2;High School;Manual;1;2013-12-25;0-1 Miles;1971;2013
29376;262;AW00029376;Matthew;Robinson;Tuesday, March 9, 1971;S;M;£20,000;2;2;High School;Manual;2;2013-08-01;0-1 Miles;1971;2013
29381;149;AW00029381;Melvin;Shen;Thursday, November 6, 1969;M;M;£20,000;3;3;High School;Manual;0;2013-12-23;0-1 Miles;1969;2013
29382;275;AW00029382;Karla;Deng;Friday, March 13, 1970;M;F;£20,000;3;3;High School;Manual;0;2013-05-30;0-1 Miles;1970;2013
29408;211;AW00029408;Heather;Chen;Wednesday, February 20, 1985;M;F;£20,000;4;4;High School;Manual;2;2013-07-31;0-1 Miles;1985;2013
11671;316;AW00011671;Jessica;Brown;Monday, November 15, 1971;S;F;£60,000;3;3;Bachelors;Skilled Manual;0;2011-10-21;0-1 Miles;1971;2011
11673;612;AW00011673;Susan;Ye;Thursday, February 3, 1977;S;F;£60,000;3;3;Bachelors;Skilled Manual;1;2013-01-30;0-1 Miles;1977;2013
11693;50;AW00011693;Hailey;Diaz;Sunday, September 21, 1975;S;F;£50,000;4;4;Bachelors;Skilled Manual;2;2013-01-28;0-1 Miles;1975;2013
11834;339;AW00011834;Fernando;Flores;Tuesday, April 20, 1982;S;M;£80,000;3;3;Bachelors;Skilled Manual;1;2011-10-22;0-1 Miles;1982;2011
11838;536;AW00011838;Justin;Rodriguez;Sunday, August 9, 1970;S;M;£80,000;3;3;Bachelors;Skilled Manual;2;2013-05-31;0-1 Miles;1970;2013
12921;329;AW00012921;Wyatt;Lee;Friday, December 31, 1971;S;M;£60,000;3;3;Bachelors;Skilled Manual;0;2012-01-24;0-1 Miles;1971;2012
13907;611;AW00013907;Misty;Xie;Thursday, February 19, 1976;S;F;£80,000;3;3;Bachelors;Skilled Manual;1;2012-10-21;0-1 Miles;1976;2012
13909;50;AW00013909;Riley;Price;Tuesday, July 21, 1970;S;F;£80,000;3;3;Bachelors;Skilled Manual;1;2013-05-05;0-1 Miles;1970;2013
13916;71;AW00013916;Eduardo;Ward;Sunday, May 24, 1981;S;M;£50,000;4;4;Bachelors;Skilled Manual;2;2013-12-14;0-1 Miles;1981;2013
13917;347;AW00013917;Samuel;Allen;Saturday, August 16, 1969;S;M;£50,000;4;4;Bachelors;Skilled Manual;2;2012-11-27;0-1 Miles;1969;2012
14589;355;AW00014589;Mackenzie;Cook;Saturday, January 29, 1977;S;F;£60,000;3;3;Bachelors;Skilled Manual;0;2011-03-29;0-1 Miles;1977;2011
16103;62;AW00016103;Haley;Hill;Tuesday, April 6, 1982;S;F;£80,000;3;3;Bachelors;Skilled Manual;1;2013-02-27;0-1 Miles;1982;2013
16976;299;AW00016976;Sandra;Xu;Tuesday, September 7, 1971;S;F;£60,000;3;3;Bachelors;Skilled Manual;0;2013-03-31;0-1 Miles;1971;2013
16988;348;AW00016988;Brian;Bailey;Thursday, April 15, 1976;S;M;£80,000;3;3;Bachelors;Skilled Manual;2;2013-12-01;0-1 Miles;1976;2013
17611;543;AW00017611;Luis;Butler;Monday, August 10, 1970;S;M;£80,000;3;3;Bachelors;Skilled Manual;2;2013-05-18;0-1 Miles;1970;2013
17616;638;AW00017616;Daniel;Weisman;Thursday, March 12, 1981;S;M;£60,000;4;4;Bachelors;Skilled Manual;2;2013-04-25;0-1 Miles;1981;2013
18591;337;AW00018591;Eduardo;Nelson;Monday, November 9, 1970;M;M;£80,000;3;3;Bachelors;Skilled Manual;1;2013-03-06;0-1 Miles;1970;2013
18593;635;AW00018593;Sydney;Martinez;Thursday, December 31, 1970;S;F;£80,000;3;3;Bachelors;Skilled Manual;2;2013-03-04;0-1 Miles;1970;2013
20020;338;AW00020020;Jacqueline;Foster;Wednesday, September 30, 1970;S;F;£80,000;3;3;Bachelors;Skilled Manual;2;2013-10-04;0-1 Miles;1970;2013
20696;539;AW00020696;Ethan;Gonzales;Friday, December 19, 1969;M;M;£60,000;4;4;Bachelors;Skilled Manual;2;2013-02-04;0-1 Miles;1969;2013
23194;314;AW00023194;Shelby;Cook;Monday, May 10, 1976;M;F;£50,000;3;3;Bachelors;Skilled Manual;2;2013-11-05;0-1 Miles;1976;2013
23198;536;AW00023198;Jacqueline;Sanders;Tuesday, March 9, 1971;S;F;£50,000;3;3;Bachelors;Skilled Manual;2;2013-04-01;0-1 Miles;1971;2013
23200;618;AW00023200;Grace;Rodriguez;Monday, February 8, 1971;M;F;£50,000;3;3;Bachelors;Skilled Manual;2;2013-06-06;0-1 Miles;1971;2013
23201;336;AW00023201;Alyssa;Butler;Monday, July 5, 1976;S;F;£50,000;3;3;Bachelors;Skilled Manual;2;2013-08-13;0-1 Miles;1976;2013
23367;618;AW00023367;Haley;Ramirez;Thursday, March 26, 1970;M;F;£60,000;4;4;Bachelors;Skilled Manual;2;2013-06-16;0-1 Miles;1970;2013
23888;385;AW00023888;Edward;Clark;Friday, August 6, 1976;M;M;£50,000;3;3;Bachelors;Skilled Manual;1;2013-03-06;0-1 Miles;1976;2013
23889;644;AW00023889;Sean;Carter;Sunday, October 25, 1970;S;M;£50,000;3;3;Bachelors;Skilled Manual;2;2013-12-22;0-1 Miles;1970;2013
24826;611;AW00024826;Richard;Powell;Monday, February 22, 1971;M;M;£50,000;3;3;Bachelors;Skilled Manual;2;2013-07-10;0-1 Miles;1971;2013
25423;310;AW00025423;Jake;Zhou;Thursday, February 3, 1977;S;M;£80,000;3;3;Bachelors;Skilled Manual;1;2013-06-05;0-1 Miles;1977;2013
25434;311;AW00025434;Gabriel;Hill;Tuesday, October 6, 1970;S;M;£50,000;3;3;Bachelors;Skilled Manual;1;2013-04-16;0-1 Miles;1970;2013
25438;641;AW00025438;Lauren;Murphy;Tuesday, April 20, 1982;S;F;£50,000;3;3;Bachelors;Skilled Manual;2;2013-10-16;0-1 Miles;1982;2013
26332;543;AW00026332;Aaron;Mitchell;Thursday, September 22, 1977;M;M;£80,000;3;3;Bachelors;Skilled Manual;0;2013-08-16;0-1 Miles;1977;2013
26809;355;AW00026809;Julia;Morgan;Tuesday, May 4, 1971;S;F;£50,000;3;3;Bachelors;Skilled Manual;2;2013-05-09;0-1 Miles;1971;2013
26810;54;AW00026810;Melanie;Stewart;Sunday, May 9, 1976;S;F;£50,000;3;3;Bachelors;Skilled Manual;2;2014-01-15;0-1 Miles;1976;2014
26813;307;AW00026813;Xavier;Diaz;Tuesday, January 12, 1971;S;M;£50,000;4;4;Bachelors;Skilled Manual;1;2013-11-04;0-1 Miles;1971;2013
27291;612;AW00027291;Bobby;Mehta;Saturday, January 22, 1972;S;M;£80,000;3;3;Bachelors;Skilled Manual;1;2012-10-28;0-1 Miles;1972;2012
27756;66;AW00027756;Angela;Ward;Thursday, March 25, 1971;S;F;£50,000;3;3;Bachelors;Skilled Manual;1;2013-07-17;0-1 Miles;1971;2013
29133;546;AW00029133;Sydney;King;Sunday, September 14, 1969;S;F;£60,000;4;4;Bachelors;Skilled Manual;2;2013-12-25;0-1 Miles;1969;2013
29351;49;AW00029351;Jason;Hall;Thursday, December 24, 1970;S;M;£50,000;3;3;Bachelors;Skilled Manual;2;2013-10-11;0-1 Miles;1970;2013
11647;49;AW00011647;Randy;Wu;Saturday, March 22, 1975;S;M;£40,000;2;2;Bachelors;Skilled Manual;0;2013-02-15;0-1 Miles;1975;2013
11796;315;AW00011796;Isabel;Jenkins;Saturday, August 3, 1985;S;F;£40,000;2;2;Bachelors;Skilled Manual;0;2011-10-16;0-1 Miles;1985;2011
11799;612;AW00011799;Jessie;Wang;Tuesday, September 9, 1980;M;M;£40,000;2;2;Bachelors;Skilled Manual;0;2011-10-10;0-1 Miles;1980;2011
12920;614;AW00012920;Kelly;Henderson;Monday, March 12, 1973;S;F;£70,000;2;2;Bachelors;Skilled Manual;1;2013-06-17;0-1 Miles;1973;2013
13870;543;AW00013870;Jonathan;Clark;Saturday, January 18, 1975;M;M;£50,000;2;2;Bachelors;Skilled Manual;0;2012-08-25;0-1 Miles;1975;2012
13920;66;AW00013920;Amanda;Rogers;Thursday, September 18, 1969;S;F;£50,000;4;2;Bachelors;Skilled Manual;2;2013-04-07;0-1 Miles;1969;2013
14587;543;AW00014587;Jade;Peterson;Saturday, March 31, 1973;S;F;£50,000;2;2;Bachelors;Skilled Manual;1;2013-05-27;0-1 Miles;1973;2013
14611;68;AW00014611;Zoe;James;Friday, July 18, 1969;S;F;£50,000;4;2;Bachelors;Skilled Manual;2;2013-09-04;0-1 Miles;1969;2013
15475;385;AW00015475;Kaitlyn;Brooks;Tuesday, October 14, 1980;S;F;£50,000;2;2;Bachelors;Skilled Manual;0;2012-06-20;0-1 Miles;1980;2012
15490;60;AW00015490;Kaitlyn;Rivera;Thursday, August 2, 1973;S;F;£70,000;2;2;Bachelors;Skilled Manual;0;2013-07-04;0-1 Miles;1973;2013
15494;69;AW00015494;Anna;Ross;Tuesday, May 14, 1974;S;F;£70,000;2;2;Bachelors;Skilled Manual;1;2013-02-26;0-1 Miles;1974;2013
15504;618;AW00015504;Jared;James;Friday, September 29, 1972;S;M;£50,000;2;2;Bachelors;Skilled Manual;1;2013-05-19;0-1 Miles;1972;2013
15505;552;AW00015505;Gabriella;Bailey;Sunday, August 6, 1972;S;F;£50,000;2;2;Bachelors;Skilled Manual;1;2013-06-23;0-1 Miles;1972;2013
15526;70;AW00015526;Isabelle;Flores;Wednesday, December 17, 1969;S;F;£50,000;4;2;Bachelors;Skilled Manual;2;2013-02-20;0-1 Miles;1969;2013
15527;329;AW00015527;Megan;Rivera;Monday, October 6, 1969;S;F;£50,000;4;2;Bachelors;Skilled Manual;2;2012-08-13;0-1 Miles;1969;2012
16068;607;AW00016068;Jerry;Shen;Saturday, August 31, 1974;S;M;£50,000;2;2;Bachelors;Skilled Manual;0;2013-09-18;0-1 Miles;1974;2013
16089;62;AW00016089;Lucas;Brooks;Tuesday, January 30, 1973;M;M;£50,000;2;2;Bachelors;Skilled Manual;1;2013-05-20;0-1 Miles;1973;2013
16091;315;AW00016091;Alyssa;Lewis;Wednesday, October 19, 1983;S;F;£50,000;2;2;Bachelors;Skilled Manual;1;2013-06-26;0-1 Miles;1983;2013
16108;614;AW00016108;Bryce;Howard;Saturday, June 21, 1975;S;M;£60,000;4;2;Bachelors;Skilled Manual;2;2013-10-19;0-1 Miles;1975;2013
16110;69;AW00016110;Brandon;Long;Monday, December 29, 1969;M;M;£60,000;4;2;Bachelors;Skilled Manual;2;2013-10-24;0-1 Miles;1969;2013
16965;307;AW00016965;Kristi;Romero;Thursday, August 30, 1973;S;F;£70,000;2;2;Bachelors;Skilled Manual;1;2013-03-18;0-1 Miles;1973;2013
16971;618;AW00016971;Alexia;Bryant;Friday, March 16, 1973;S;F;£50,000;2;2;Bachelors;Skilled Manual;1;2013-06-25;0-1 Miles;1973;2013
16998;611;AW00016998;Jennifer;Lopez;Tuesday, July 8, 1975;S;F;£60,000;4;2;Bachelors;Skilled Manual;2;2013-05-18;0-1 Miles;1975;2013
16999;383;AW00016999;Chloe;Kelly;Tuesday, April 15, 1975;S;F;£60,000;4;2;Bachelors;Skilled Manual;2;2013-05-12;0-1 Miles;1975;2013
17001;638;AW00017001;Ashley;Moore;Saturday, March 1, 1969;S;F;£70,000;4;2;Bachelors;Skilled Manual;2;2013-11-07;0-1 Miles;1969;2013
17582;312;AW00017582;Katherine;Wilson;Saturday, February 16, 1974;S;F;£70,000;2;2;Bachelors;Skilled Manual;0;2013-11-17;0-1 Miles;1974;2013
17584;301;AW00017584;Lisa;Liu;Sunday, December 2, 1973;S;F;£70,000;2;2;Bachelors;Skilled Manual;1;2014-01-26;0-1 Miles;1973;2014
17585;71;AW00017585;Seth;Griffin;Monday, September 17, 1973;S;M;£70,000;2;2;Bachelors;Skilled Manual;1;2013-03-11;0-1 Miles;1973;2013
19132;547;AW00019132;Benjamin;Washington;Sunday, November 12, 1972;S;M;£50,000;2;2;Bachelors;Skilled Manual;1;2013-12-20;0-1 Miles;1972;2013
19134;358;AW00019134;Sierra;Allen;Sunday, November 12, 1972;S;F;£50,000;2;2;Bachelors;Skilled Manual;1;2013-08-24;0-1 Miles;1972;2013
19156;539;AW00019156;Julia;Jenkins;Thursday, July 3, 1969;S;F;£60,000;4;2;Bachelors;Skilled Manual;2;2013-12-08;0-1 Miles;1969;2013
19158;355;AW00019158;Destiny;Griffin;Saturday, March 15, 1975;S;F;£60,000;4;2;Bachelors;Skilled Manual;2;2013-12-12;0-1 Miles;1975;2013
19161;310;AW00019161;Jeremiah;Hughes;Friday, April 4, 1969;S;M;£70,000;4;2;Bachelors;Skilled Manual;2;2013-05-01;0-1 Miles;1969;2013
19996;612;AW00019996;Grant;She;Thursday, May 10, 1979;S;M;£70,000;2;2;Bachelors;Skilled Manual;1;2013-09-17;0-1 Miles;1979;2013
20007;71;AW00020007;Ashley;Alexander;Friday, March 2, 1973;S;F;£50,000;2;2;Bachelors;Skilled Manual;1;2011-10-09;0-1 Miles;1973;2011
20030;302;AW00020030;Alexander;Harris;Thursday, September 18, 1969;M;M;£60,000;4;2;Bachelors;Skilled Manual;2;2013-05-14;0-1 Miles;1969;2013
20663;316;AW00020663;Kaitlyn;Stewart;Monday, September 3, 1979;S;F;£70,000;2;2;Bachelors;Skilled Manual;0;2013-02-22;0-1 Miles;1979;2013
20674;609;AW00020674;Samuel;Butler;Wednesday, February 22, 1978;S;M;£50,000;2;2;Bachelors;Skilled Manual;1;2013-08-02;0-1 Miles;1978;2013
20675;542;AW00020675;Natalie;Martin;Sunday, October 29, 1978;S;F;£50,000;2;2;Bachelors;Skilled Manual;1;2013-08-02;0-1 Miles;1978;2013
20702;348;AW00020702;Oscar;Ross;Friday, March 7, 1969;S;M;£70,000;4;2;Bachelors;Skilled Manual;2;2013-07-20;0-1 Miles;1969;2013
21081;196;AW00021081;Xavier;Smith;Sunday, September 7, 1969;S;M;£30,000;2;2;Bachelors;Skilled Manual;0;2013-11-30;0-1 Miles;1969;2013
21593;301;AW00021593;Marcus;Roberts;Thursday, May 1, 1975;S;M;£50,000;2;2;Bachelors;Skilled Manual;0;2013-11-06;0-1 Miles;1975;2013
21613;57;AW00021613;Caleb;Powell;Sunday, October 15, 1972;S;M;£50,000;2;2;Bachelors;Skilled Manual;1;2012-10-17;0-1 Miles;1972;2012
21614;49;AW00021614;William;Thomas;Tuesday, February 13, 1973;M;M;£50,000;2;2;Bachelors;Skilled Manual;1;2012-11-18;0-1 Miles;1973;2012
21615;311;AW00021615;Grace;Torres;Wednesday, November 15, 1972;S;F;£50,000;2;2;Bachelors;Skilled Manual;1;2013-11-04;0-1 Miles;1972;2013
22247;62;AW00022247;Ryan;Williams;Sunday, April 6, 1975;M;M;£50,000;2;2;Bachelors;Skilled Manual;0;2011-06-20;0-1 Miles;1975;2011
22248;300;AW00022248;Gary;Ramos;Tuesday, October 14, 1980;M;M;£50,000;2;2;Bachelors;Skilled Manual;0;2013-12-01;0-1 Miles;1980;2013
22288;536;AW00022288;Isabel;Patterson;Tuesday, May 26, 1970;S;F;£60,000;4;2;Bachelors;Skilled Manual;2;2013-02-07;0-1 Miles;1970;2013
23847;536;AW00023847;Chad;Sharma;Thursday, August 29, 1974;S;M;£60,000;2;2;Bachelors;Skilled Manual;0;2013-11-02;0-1 Miles;1974;2013
24325;383;AW00024325;Jason;Perry;Friday, December 12, 1975;M;M;£60,000;4;2;Bachelors;Skilled Manual;2;2013-12-08;0-1 Miles;1975;2013
24328;343;AW00024328;Melissa;Simmons;Sunday, May 4, 1975;S;F;£60,000;4;2;Bachelors;Skilled Manual;2;2013-12-17;0-1 Miles;1975;2013
24797;611;AW00024797;Dylan;Flores;Monday, May 5, 1975;S;M;£60,000;2;2;Bachelors;Skilled Manual;0;2013-10-08;0-1 Miles;1975;2013
25072;548;AW00025072;Alyssa;Murphy;Friday, March 27, 1970;S;F;£60,000;4;2;Bachelors;Skilled Manual;2;2013-12-18;0-1 Miles;1970;2013
25391;322;AW00025391;Morgan;Murphy;Sunday, September 22, 1974;S;F;£60,000;2;2;Bachelors;Skilled Manual;0;2013-05-29;0-1 Miles;1974;2013
25407;537;AW00025407;Tony;Anand;Tuesday, May 7, 1974;S;M;£70,000;2;2;Bachelors;Skilled Manual;1;2013-06-09;0-1 Miles;1974;2013
25409;311;AW00025409;Theodore;Gutierrez;Saturday, June 16, 1979;S;M;£70,000;2;2;Bachelors;Skilled Manual;1;2013-06-18;0-1 Miles;1979;2013
25969;325;AW00025969;Jason;Parker;Wednesday, October 15, 1969;M;M;£60,000;4;2;Bachelors;Skilled Manual;2;2011-06-14;0-1 Miles;1969;2011
25970;614;AW00025970;Hailey;James;Friday, March 13, 1970;S;F;£60,000;4;2;Bachelors;Skilled Manual;2;2011-06-25;0-1 Miles;1970;2011
26305;543;AW00026305;Julia;Rogers;Monday, December 8, 1980;S;F;£60,000;2;2;Bachelors;Skilled Manual;0;2012-02-19;0-1 Miles;1980;2012
26306;322;AW00026306;Kyle;Holt;Tuesday, April 22, 1980;S;M;£60,000;2;2;Bachelors;Skilled Manual;0;2012-03-20;0-1 Miles;1980;2012
26319;368;AW00026319;Dylan;Martinez;Friday, May 17, 1974;S;M;£70,000;2;2;Bachelors;Skilled Manual;0;2012-03-26;0-1 Miles;1974;2012
26330;611;AW00026330;Marcus;Diaz;Monday, October 30, 1972;S;M;£50,000;2;2;Bachelors;Skilled Manual;1;2012-04-03;0-1 Miles;1972;2012
27108;315;AW00027108;Rachel;Thompson;Wednesday, May 16, 1973;S;F;£50,000;2;2;Bachelors;Skilled Manual;1;2012-09-11;0-1 Miles;1973;2012
27265;53;AW00027265;Isabella;Thomas;Saturday, March 8, 1975;S;F;£60,000;2;2;Bachelors;Skilled Manual;0;2012-06-03;0-1 Miles;1975;2012
27266;361;AW00027266;Riley;Gonzales;Tuesday, September 9, 1980;S;F;£60,000;2;2;Bachelors;Skilled Manual;0;2012-11-02;0-1 Miles;1980;2012
28150;336;AW00028150;Connor;Chen;Wednesday, May 6, 1970;S;M;£60,000;4;2;Bachelors;Skilled Manual;2;2011-03-15;0-1 Miles;1970;2011
28656;63;AW00028656;Lucas;Murphy;Tuesday, November 19, 1974;M;M;£60,000;2;2;Bachelors;Skilled Manual;0;2011-08-29;0-1 Miles;1974;2011
28658;334;AW00028658;Jasmine;Bailey;Sunday, November 17, 1974;S;F;£60,000;2;2;Bachelors;Skilled Manual;0;2011-05-10;0-1 Miles;1974;2011
28667;539;AW00028667;Devin;Williams;Wednesday, June 26, 1974;S;M;£70,000;2;2;Bachelors;Skilled Manual;1;2011-05-02;0-1 Miles;1974;2011
28676;301;AW00028676;Alex;Bailey;Wednesday, April 18, 1973;S;M;£60,000;2;2;Bachelors;Skilled Manual;1;2011-05-21;0-1 Miles;1973;2011
28846;307;AW00028846;Cynthia;Lopez;Tuesday, May 14, 1974;S;F;£70,000;2;2;Bachelors;Skilled Manual;1;2011-06-30;0-1 Miles;1974;2011
26891;236;AW00026891;Arturo;Zhang;Friday, December 5, 1980;M;M;£40,000;1;1;Bachelors;Skilled Manual;0;2013-08-20;0-1 Miles;1980;2013
26893;276;AW00026893;Sharon;Deng;Monday, June 22, 1981;M;F;£40,000;1;1;Bachelors;Skilled Manual;0;2013-07-24;0-1 Miles;1981;2013
26979;263;AW00026979;Christy;Jai;Saturday, December 22, 1979;M;F;£40,000;1;1;Bachelors;Skilled Manual;0;2013-09-03;0-1 Miles;1979;2013
26985;119;AW00026985;J√©sus;Diaz;Sunday, March 11, 1979;M;M;£40,000;1;1;Bachelors;Skilled Manual;1;2013-02-12;0-1 Miles;1979;2013
27261;612;AW00027261;Omar;Chande;Thursday, January 15, 1976;M;M;£40,000;1;1;Bachelors;Skilled Manual;1;2012-11-18;0-1 Miles;1976;2012
28391;192;AW00028391;Monique;Jimenez;Friday, March 13, 1981;M;F;£30,000;1;1;Bachelors;Skilled Manual;2;2013-02-15;0-1 Miles;1981;2013
29431;232;AW00029431;Marie;Gutierrez;Monday, March 16, 1981;M;F;£40,000;1;1;Bachelors;Skilled Manual;0;2013-03-07;0-1 Miles;1981;2013
11483;199;AW00011483;Calvin;Chande;Thursday, May 19, 1983;M;M;£40,000;1;1;Bachelors;Skilled Manual;1;2012-12-22;0-1 Miles;1983;2012
11570;124;AW00011570;Kristin;Andersen;Thursday, July 22, 1971;M;F;£30,000;1;1;Bachelors;Skilled Manual;2;2012-03-25;0-1 Miles;1971;2012
11576;185;AW00011576;Micah;Zhu;Monday, August 10, 1970;M;M;£30,000;1;1;Bachelors;Skilled Manual;2;2012-12-15;0-1 Miles;1970;2012
11641;49;AW00011641;James;Chen;Monday, February 9, 1976;M;M;£50,000;1;1;Bachelors;Skilled Manual;0;2013-01-30;0-1 Miles;1976;2013
11785;607;AW00011785;Theodore;Diaz;Monday, February 21, 1983;M;M;£40,000;1;1;Bachelors;Skilled Manual;0;2013-04-21;0-1 Miles;1983;2013
11792;310;AW00011792;Alexia;Perry;Sunday, November 24, 1974;M;F;£40,000;1;1;Bachelors;Skilled Manual;1;2013-05-03;0-1 Miles;1974;2013
12384;168;AW00012384;Jacquelyn;Gutierrez;Saturday, March 31, 1979;M;F;£40,000;1;1;Bachelors;Skilled Manual;1;2012-08-16;0-1 Miles;1979;2012
12479;131;AW00012479;Priscilla;Tang;Monday, November 9, 1970;M;F;£30,000;1;1;Bachelors;Skilled Manual;2;2012-09-04;0-1 Miles;1970;2012
12526;256;AW00012526;Michele;Suarez;Thursday, May 15, 1986;M;F;£40,000;1;1;Bachelors;Skilled Manual;0;2012-07-10;0-1 Miles;1986;2012
12896;539;AW00012896;Victoria;Wood;Sunday, July 12, 1981;M;F;£50,000;1;1;Bachelors;Skilled Manual;0;2013-03-30;0-1 Miles;1981;2013
13846;261;AW00013846;Lisa;Zheng;Monday, December 8, 1980;M;F;£40,000;1;1;Bachelors;Skilled Manual;0;2011-03-30;0-1 Miles;1980;2011
14562;311;AW00014562;Bryce;Stewart;Tuesday, October 7, 1975;M;M;£50,000;1;1;Bachelors;Skilled Manual;1;2013-05-19;0-1 Miles;1975;2013
14795;129;AW00014795;Crystal;Gao;Friday, September 3, 1971;M;F;£30,000;1;1;Bachelors;Skilled Manual;2;2011-09-02;0-1 Miles;1971;2011
14951;149;AW00014951;Katie;Rai;Thursday, March 26, 1970;M;F;£30,000;1;1;Bachelors;Skilled Manual;2;2011-11-22;0-1 Miles;1970;2011
15298;612;AW00015298;Joe;Chandra;Thursday, September 8, 1983;M;M;£50,000;1;1;Bachelors;Skilled Manual;0;2013-11-20;0-1 Miles;1983;2013
15299;543;AW00015299;Charles;Lopez;Wednesday, October 19, 1983;M;M;£50,000;1;1;Bachelors;Skilled Manual;0;2013-11-25;0-1 Miles;1983;2013
15623;195;AW00015623;Molly;Madan;Monday, April 10, 1978;M;F;£40,000;1;1;Bachelors;Skilled Manual;1;2012-08-25;0-1 Miles;1978;2012
16060;383;AW00016060;Antonio;Griffin;Sunday, April 25, 1976;M;M;£50,000;1;1;Bachelors;Skilled Manual;0;2014-01-23;0-1 Miles;1976;2014
16062;642;AW00016062;Katherine;Johnson;Friday, June 5, 1981;M;F;£50,000;1;1;Bachelors;Skilled Manual;1;2013-12-17;0-1 Miles;1981;2013
16063;299;AW00016063;Francisco;Kapoor;Sunday, July 12, 1981;M;M;£50,000;1;1;Bachelors;Skilled Manual;1;2013-07-19;0-1 Miles;1981;2013
16064;368;AW00016064;Isabella;Griffin;Thursday, August 29, 1974;M;F;£50,000;1;1;Bachelors;Skilled Manual;1;2013-08-28;0-1 Miles;1974;2013
16324;231;AW00016324;Juan;Romero;Saturday, March 15, 1986;M;M;£40,000;1;1;Bachelors;Skilled Manual;0;2012-02-27;0-1 Miles;1986;2012
16407;260;AW00016407;Colleen;Zhao;Wednesday, September 1, 1971;M;F;£30,000;1;1;Bachelors;Skilled Manual;2;2012-02-21;0-1 Miles;1971;2012
16408;201;AW00016408;Arthur;Madan;Saturday, August 8, 1970;M;M;£30,000;1;1;Bachelors;Skilled Manual;2;2012-10-13;0-1 Miles;1970;2012
